sim_time,supervisor_event,Plant.Temperature,Plant.Temperature_heater,Controller.heater_ctrl,Supervisor.temperature_desired,Supervisor.heating_time
2371.5,False,31.1888370513916,33.29354476928711,False,34.995731353759766,20.088092803955078
2372.0,False,31.184429168701172,33.28820037841797,False,34.995731353759766,20.088092803955078
2372.5,False,31.180023193359375,33.282859802246094,False,34.995731353759766,20.088092803955078
2373.0,False,31.17561912536621,33.27751922607422,False,34.995731353759766,20.088092803955078
2373.5,False,31.17121696472168,33.27218246459961,False,34.995731353759766,20.088092803955078
2374.0,False,31.16681671142578,33.266849517822266,False,34.995731353759766,20.088092803955078
2374.5,False,31.162418365478516,33.26152038574219,False,34.995731353759766,20.088092803955078
2375.0,False,31.158021926879883,33.25619125366211,False,34.995731353759766,20.088092803955078
2375.5,False,31.153627395629883,33.25086212158203,False,34.995731353759766,20.088092803955078
2376.0,False,31.149234771728516,33.24553680419922,False,34.995731353759766,20.088092803955078
2376.5,False,31.14484405517578,33.24021530151367,False,34.995731353759766,20.088092803955078
2377.0,False,31.14045524597168,33.23489761352539,False,34.995731353759766,20.088092803955078
2377.5,False,31.136066436767578,33.22957992553711,False,34.995731353759766,20.088092803955078
2378.0,False,31.131681442260742,33.224266052246094,False,34.995731353759766,20.088092803955078
2378.5,False,31.12729835510254,33.21895217895508,False,34.995731353759766,20.088092803955078
2379.0,False,31.122915267944336,33.21364212036133,False,34.995731353759766,20.088092803955078
2379.5,False,31.1185359954834,33.20833206176758,False,34.995731353759766,20.088092803955078
2380.0,False,31.11415672302246,33.20302963256836,False,34.995731353759766,20.088092803955078
2380.5,False,31.10978126525879,33.197723388671875,False,34.995731353759766,20.088092803955078
2381.0,False,31.105405807495117,33.19242477416992,False,34.995731353759766,20.088092803955078
2381.5,False,31.101032257080078,33.18712615966797,False,34.995731353759766,20.088092803955078
2382.0,False,31.096662521362305,33.18183135986328,False,34.995731353759766,20.088092803955078
2382.5,False,31.09229278564453,33.176536560058594,False,34.995731353759766,20.088092803955078
2383.0,False,31.08792495727539,33.17124557495117,False,34.995731353759766,20.088092803955078
2383.5,False,31.083559036254883,33.16595458984375,False,34.995731353759766,20.088092803955078
2384.0,False,31.07919692993164,33.160667419433594,False,34.995731353759766,20.088092803955078
2384.5,False,31.0748348236084,33.1553840637207,False,34.995731353759766,20.088092803955078
2385.0,False,31.07047462463379,33.15010070800781,False,34.995731353759766,20.088092803955078
2385.5,False,31.066116333007812,33.14482116699219,False,34.995731353759766,20.088092803955078
2386.0,False,31.06175994873047,33.13954544067383,False,34.995731353759766,20.088092803955078
2386.5,False,31.057405471801758,33.13426971435547,False,34.995731353759766,20.088092803955078
2387.0,False,31.053050994873047,33.128997802734375,False,34.995731353759766,20.088092803955078
2387.5,False,31.0487003326416,33.12372589111328,False,34.995731353759766,20.088092803955078
2388.0,False,31.04435157775879,33.11845779418945,False,34.995731353759766,20.088092803955078
2388.5,False,31.04000473022461,33.11319351196289,False,34.995731353759766,20.088092803955078
2389.0,False,31.03565788269043,33.10792922973633,False,34.995731353759766,20.088092803955078
2389.5,False,31.031314849853516,33.10266876220703,False,34.995731353759766,20.088092803955078
2390.0,False,31.026973724365234,33.097412109375,False,34.995731353759766,20.088092803955078
2390.5,False,31.022632598876953,33.09215545654297,False,34.995731353759766,20.088092803955078
2391.0,False,31.018295288085938,33.08689880371094,False,34.995731353759766,20.088092803955078
2391.5,False,31.013957977294922,33.08164978027344,False,34.995731353759766,20.088092803955078
2392.0,False,31.00962257385254,33.07639694213867,False,34.995731353759766,20.088092803955078
2392.5,False,31.005290985107422,33.07115173339844,False,34.995731353759766,20.088092803955078
2393.0,False,31.000959396362305,33.0659065246582,False,34.995731353759766,20.088092803955078
2393.5,False,30.99662971496582,33.060665130615234,False,34.995731353759766,20.088092803955078
2394.0,False,30.99230194091797,33.055423736572266,False,34.995731353759766,20.088092803955078
2394.5,False,30.987977981567383,33.05018615722656,False,34.995731353759766,20.088092803955078
2395.0,False,30.983654022216797,33.044952392578125,False,34.995731353759766,20.088092803955078
2395.5,False,30.979331970214844,33.03971862792969,False,34.995731353759766,20.088092803955078
2396.0,False,30.975011825561523,33.034488677978516,False,34.995731353759766,20.088092803955078
2396.5,False,30.970693588256836,33.029258728027344,False,34.995731353759766,20.088092803955078
2397.0,False,30.96637535095215,33.02403259277344,False,34.995731353759766,20.088092803955078
2397.5,False,30.962060928344727,33.01880645751953,False,34.995731353759766,20.088092803955078
2398.0,False,30.957748413085938,33.013587951660156,False,34.995731353759766,20.088092803955078
2398.5,False,30.95343780517578,33.008365631103516,False,34.995731353759766,20.088092803955078
2399.0,False,30.949129104614258,33.003150939941406,False,34.995731353759766,20.088092803955078
2399.5,False,30.944820404052734,32.9979362487793,False,34.995731353759766,20.088092803955078
2400.0,False,30.940515518188477,32.99272155761719,False,34.995731353759766,20.088092803955078
2400.5,False,30.93621063232422,32.98751449584961,False,34.995731353759766,20.088092803955078
