sim_time,supervisor_event,controller_event,Plant.Temperature,Plant.Temperature_heater,Controller.heater_ctrl,Supervisor.temperature_desired,Supervisor.heating_time
3274.5,False,True,24.285459518432617,24.995927810668945,False,23.563213348388672,15.064743041992188
3275.0,False,False,24.284137725830078,24.994123458862305,False,23.563213348388672,15.064743041992188
3275.5,False,False,24.28281593322754,24.992321014404297,False,23.563213348388672,15.064743041992188
3276.0,False,False,24.281494140625,24.990520477294922,False,23.563213348388672,15.064743041992188
3276.5,False,False,24.28017234802246,24.988719940185547,False,23.563213348388672,15.064743041992188
3277.0,False,False,24.278850555419922,24.986921310424805,False,23.563213348388672,15.064743041992188
3277.5,False,True,24.27752685546875,24.985124588012695,False,23.563213348388672,15.064743041992188
3278.0,False,False,24.27620506286621,24.983327865600586,False,23.563213348388672,15.064743041992188
3278.5,False,False,24.274883270263672,24.98153305053711,False,23.563213348388672,15.064743041992188
3279.0,False,False,24.273561477661133,24.979738235473633,False,23.563213348388672,15.064743041992188
3279.5,False,False,24.27223777770996,24.97794532775879,False,23.563213348388672,15.064743041992188
3280.0,False,False,24.270915985107422,24.976154327392578,False,23.563213348388672,15.064743041992188
3280.5,False,True,24.26959228515625,24.974363327026367,False,23.563213348388672,15.064743041992188
3281.0,False,False,24.26827049255371,24.97257423400879,False,23.563213348388672,15.064743041992188
3281.5,False,False,24.26694679260254,24.970787048339844,False,23.563213348388672,15.064743041992188
3282.0,False,False,24.265625,24.9689998626709,False,23.563213348388672,15.064743041992188
3282.5,False,False,24.26430320739746,24.967212677001953,False,23.563213348388672,15.064743041992188
3283.0,False,False,24.26297950744629,24.965429306030273,False,23.563213348388672,15.064743041992188
3283.5,False,True,24.26165771484375,24.963645935058594,False,23.563213348388672,15.064743041992188
3284.0,False,False,24.260334014892578,24.961862564086914,False,23.563213348388672,15.064743041992188
3284.5,False,False,24.25901222229004,24.9600830078125,False,23.563213348388672,15.064743041992188
3285.0,False,False,24.257688522338867,24.958303451538086,False,23.563213348388672,15.064743041992188
3285.5,False,False,24.256366729736328,24.956523895263672,False,23.563213348388672,15.064743041992188
3286.0,False,False,24.255043029785156,24.95474624633789,False,23.563213348388672,15.064743041992188
3286.5,False,True,24.253721237182617,24.952970504760742,False,23.563213348388672,15.064743041992188
3287.0,False,False,24.252397537231445,24.951194763183594,False,23.563213348388672,15.064743041992188
3287.5,False,False,24.251075744628906,24.949420928955078,False,23.563213348388672,15.064743041992188
3288.0,False,False,24.249752044677734,24.947647094726562,False,23.563213348388672,15.064743041992188
3288.5,False,False,24.248430252075195,24.94587516784668,False,23.563213348388672,15.064743041992188
3289.0,False,False,24.247106552124023,24.94410514831543,False,23.563213348388672,15.064743041992188
3289.5,False,True,24.245784759521484,24.94233512878418,False,23.563213348388672,15.064743041992188
3290.0,False,False,24.244461059570312,24.940567016601562,False,23.563213348388672,15.064743041992188
3290.5,False,False,24.243139266967773,24.938800811767578,False,23.563213348388672,15.064743041992188
3291.0,False,False,24.2418155670166,24.937034606933594,False,23.563213348388672,15.064743041992188
3291.5,False,False,24.240493774414062,24.93526840209961,False,23.563213348388672,15.064743041992188
3292.0,False,False,24.239171981811523,24.933504104614258,False,23.563213348388672,15.064743041992188
3292.5,False,True,24.23784828186035,24.93174171447754,False,23.563213348388672,15.064743041992188
3293.0,False,False,24.236526489257812,24.929981231689453,False,23.563213348388672,15.064743041992188
3293.5,False,False,24.235204696655273,24.928220748901367,False,23.563213348388672,15.064743041992188
3294.0,False,False,24.233882904052734,24.92646026611328,False,23.563213348388672,15.064743041992188
3294.5,False,False,24.232559204101562,24.924701690673828,False,23.563213348388672,15.064743041992188
